support_order,source_point_index,x_true_mm,y_true_mm,z_true_mm,distance_to_wall_true_mm,current_true_near_wall_1p5,legacy_near_wall_tag,legacy_distance_to_wall_true_mm,pnpp_fps_center,pnpp_knn_membership_count
2632,475682,16.439170837402344,-41.6348876953125,-102.40902709960938,1.6020686626434326,0,0,1.6020686626434326,0,1
2633,793195,-9.819580078125,-7.743300437927246,113.81208038330078,0.9392828345298767,1,0,0.9392831325531006,0,1
2634,323068,7.9767045974731445,22.085813522338867,343.16253662109375,2.928549289703369,0,0,171.83192443847656,0,1
2635,352762,-2.4104387760162354,8.164105415344238,346.4627990722656,0.8560466766357422,1,0,173.52120971679688,0,1
2636,524877,12.663176536560059,-3.789545774459839,76.31599426269531,1.2709954977035522,1,0,1.2709954977035522,0,2
2637,816704,9.351788520812988,-9.953622817993164,145.91885375976562,1.8352514505386353,0,0,1.8352513313293457,0,0
2638,859488,-9.575151443481445,-4.275287628173828,32.57514190673828,3.91149640083313,0,0,3.91149640083313,0,1
2639,100797,9.440447807312012,10.249896049499512,289.4039306640625,1.8608949184417725,0,0,117.02188110351562,0,1
2640,231102,-6.543590545654297,-7.995090484619141,184.0658721923828,2.0165979862213135,0,0,10.569141387939453,0,1
2641,658330,-3.1338510513305664,-17.072803497314453,-13.696372985839844,0.777053713798523,1,0,0.777053713798523,0,1
2642,388135,-6.020766735076904,3.4427106380462646,291.84796142578125,1.5311479568481445,0,0,118.77794647216797,0,1
2643,33428,32.69428253173828,-23.290550231933594,-124.19046783447266,0.9545836448669434,1,0,4.219510078430176,0,0
2644,360344,-13.81891918182373,18.47661590576172,358.2189636230469,0.864219069480896,1,0,186.53298950195312,0,1
2645,442016,-46.50487518310547,-40.42940902709961,-102.14257049560547,0.6389103531837463,1,0,0.6389103531837463,0,1
2646,709192,-46.81708526611328,-35.79892349243164,-72.81137084960938,0.9511078596115112,1,0,0.9511078596115112,0,1
2647,422261,-37.320106506347656,-26.82703399658203,-40.2067756652832,1.846579909324646,0,0,1.846579909324646,0,0
2648,730814,-46.80836486816406,-67.76386260986328,-98.99848175048828,0.7067655920982361,1,0,0.7067656517028809,0,1
2649,174884,-8.627309799194336,4.103763580322266,173.94314575195312,3.6255123615264893,0,0,4.012282371520996,0,2
2650,521146,6.992491245269775,1.9022245407104492,85.27499389648438,0.7721467018127441,1,0,0.7721467614173889,0,1
2651,574833,-10.130483627319336,-4.088983058929443,82.32003784179688,7.495919704437256,0,0,7.495919704437256,0,1
2652,985346,-58.65233612060547,-110.96490478515625,-103.72360229492188,0.5614709854125977,1,0,29.093740463256836,0,2
2653,734823,-35.325927734375,-62.90700912475586,-91.89971923828125,0.6072192192077637,1,1,0.6072192192077637,0,0
2654,415856,-23.01976203918457,-23.948532104492188,-42.74259567260742,0.8349464535713196,1,0,0.8349464535713196,0,1
2655,59575,7.971583843231201,10.273938179016113,321.5279846191406,1.16654634475708,1,0,148.92047119140625,0,1
2656,107274,-0.41811105608940125,23.81923484802246,261.53662109375,0.7005987167358398,1,0,91.05596923828125,0,1
2657,527187,13.512127876281738,-4.004298210144043,68.96784210205078,1.162011742591858,1,0,1.162011742591858,0,3
2658,760834,-69.5513687133789,-8.56422233581543,-119.93912506103516,1.0643645524978638,1,0,12.840961456298828,1,1
2659,611441,-17.763471603393555,-25.666061401367188,-26.553810119628906,1.21556556224823,1,0,1.21556556224823,0,1
2660,852616,-2.7416584491729736,-1.4608336687088013,11.994014739990234,9.977835655212402,0,0,9.977835655212402,0,1
2661,673937,6.719918727874756,4.992027759552002,-53.185001373291016,1.1055443286895752,1,0,1.1055443286895752,0,1
2662,214890,-1.190697431564331,-3.82448148727417,233.19369506835938,2.2074289321899414,0,0,59.66004180908203,0,1
2663,731180,-45.803165435791016,-69.59432983398438,-100.74347686767578,1.4332668781280518,1,0,1.4332668781280518,0,1
2664,368943,-8.202231407165527,30.193143844604492,346.4734802246094,1.9647350311279297,0,0,176.2263946533203,0,1
2665,73067,7.082221984863281,16.137174606323242,369.654052734375,1.3700324296951294,1,0,197.4098663330078,0,1
2666,653034,-11.502199172973633,-11.93618106842041,-9.798263549804688,0.6442690491676331,1,0,0.6442691087722778,0,1
2667,395886,6.569467067718506,-0.12772125005722046,-43.397735595703125,3.9859819412231445,0,0,3.9859819412231445,0,2
2668,202152,-2.2847368717193604,13.764409065246582,203.11500549316406,3.1481471061706543,0,0,32.025421142578125,0,1
2669,875379,12.348163604736328,-28.44656753540039,-96.11396026611328,0.9860566854476929,1,0,0.9860566854476929,0,1
2670,548915,0.7825132608413696,-22.92572593688965,-38.468414306640625,3.012784242630005,0,0,3.012784242630005,0,1
2671,834367,-1.7137880325317383,-18.56462287902832,109.96464538574219,2.594111442565918,0,0,2.594111204147339,0,2
2672,781410,9.924781799316406,10.074498176574707,43.35963439941406,2.145321846008301,0,0,2.145321846008301,0,2
2673,746907,-52.0892333984375,-23.09465789794922,-105.8184585571289,0.6129695177078247,1,1,0.6129695177078247,0,1
2674,806525,2.4731650352478027,7.032793045043945,129.7736053466797,1.0994399785995483,1,0,1.099440097808838,0,0
2675,623308,1.3712831735610962,-13.683838844299316,-24.610939025878906,1.6551858186721802,0,0,1.6551856994628906,0,1
2676,212060,-8.607471466064453,0.22725214064121246,222.8414764404297,3.1160120964050293,0,0,49.996612548828125,0,1
2677,562687,-11.98404312133789,-6.392983913421631,55.45511245727539,2.7987186908721924,0,0,2.7987186908721924,0,2
2678,638426,-5.798523902893066,-13.960155487060547,-1.1161725521087646,0.6456973552703857,1,0,0.6456974148750305,0,1
2679,65648,-8.32737922668457,33.3524055480957,362.59307861328125,1.1809852123260498,1,0,192.60044860839844,0,1
2680,17519,40.747108459472656,4.129042148590088,-128.361328125,0.6081492304801941,1,0,32.485652923583984,0,0
2681,921654,17.87123680114746,-48.32667922973633,-120.54708862304688,0.5565836429595947,1,1,0.55658358335495,0,1
2682,645001,-29.864219665527344,-13.943081855773926,-23.218061447143555,2.2479000091552734,0,0,2.2479000091552734,0,1
2683,787948,-6.411674499511719,0.2650783956050873,96.87255859375,1.1291792392730713,1,0,1.1291792392730713,0,2
2684,974068,-3.2263588905334473,-111.50123596191406,-126.25498962402344,1.0364792346954346,1,0,51.376399993896484,0,1
2685,142881,-8.957695960998535,27.276626586914062,322.90447998046875,1.4525622129440308,1,0,152.48204040527344,0,1
2686,48356,-0.11163400113582611,27.947473526000977,314.5974426269531,2.297039270401001,0,0,144.24183654785156,0,2
2687,614367,-18.75246810913086,-16.952852249145508,-33.6402587890625,2.479036569595337,0,0,2.479036569595337,0,1
2688,218948,-1.1385611295700073,-4.669572353363037,222.71551513671875,2.4904420375823975,0,0,49.18235778808594,0,0
2689,412861,-1.3286365270614624,4.707381725311279,-16.787248611450195,3.3121654987335205,0,0,3.3121654987335205,0,2
2690,888306,16.724571228027344,-23.142423629760742,-88.00672149658203,1.1553237438201904,1,0,1.1553237438201904,0,1
2691,421128,-23.237638473510742,-18.37812042236328,-45.347591400146484,0.725597083568573,1,0,0.725597083568573,0,1
2692,683710,21.915546417236328,-13.85455322265625,-39.435115814208984,0.6870088577270508,1,0,0.6870088577270508,0,1
2693,848728,-9.632515907287598,-16.07719612121582,94.15570831298828,4.616725444793701,0,0,4.616725444793701,0,0
2694,625220,4.8707499504089355,-11.684981346130371,-21.77007484436035,1.0503103733062744,1,0,1.0503103733062744,0,1
2695,226726,11.79337215423584,2.740854501724243,225.73577880859375,0.5657401084899902,1,0,52.8798713684082,0,1
2696,656235,-8.977875709533691,-14.014400482177734,-12.941840171813965,1.2046934366226196,1,0,1.2046934366226196,0,0
2697,319714,10.601533889770508,22.672327041625977,341.9757385253906,0.7676545977592468,1,0,170.6740264892578,0,1
2698,273425,4.443313121795654,13.458866119384766,240.21307373046875,5.269285678863525,0,0,68.8016586303711,0,0
2699,132277,-3.452928066253662,6.800780773162842,309.9084167480469,3.4093081951141357,0,0,137.1190185546875,0,0
2700,951777,30.192039489746094,-70.84187316894531,-113.27086639404297,0.5121619701385498,1,1,0.5121619701385498,0,1
2701,738288,-34.641990661621094,-58.88789749145508,-91.15296173095703,0.8697551488876343,1,0,0.8697551488876343,0,1
2702,316776,0.39056962728500366,30.335002899169922,337.7155456542969,2.326423168182373,0,0,167.4723358154297,0,0
2703,963060,10.496562957763672,-96.81733703613281,-120.60388946533203,1.3980261087417603,1,0,30.576904296875,0,2
2704,901579,15.343307495117188,-47.18207931518555,-96.24274444580078,1.4035468101501465,1,0,1.4035468101501465,0,0
2705,197341,-1.883423924446106,16.568519592285156,199.99794006347656,0.655587375164032,1,0,29.108421325683594,0,1
2706,150484,-12.038361549377441,-0.3999333679676056,197.0015106201172,0.9028392434120178,1,0,24.209320068359375,0,1
2707,569133,-8.504823684692383,-14.613515853881836,63.10312271118164,2.668694257736206,0,0,2.668694257736206,0,2
2708,305409,-10.665384292602539,11.66501235961914,336.92669677734375,1.1596319675445557,1,0,164.55284118652344,0,0
2709,904605,15.793855667114258,-45.77391815185547,-100.83815002441406,1.660876989364624,0,0,1.660876989364624,0,0
2710,132837,-4.690384864807129,5.311334133148193,313.0632629394531,1.4756509065628052,1,0,140.0497283935547,0,0
2711,204873,6.690274715423584,9.210737228393555,220.01113891601562,4.880768775939941,0,0,48.261531829833984,0,1
2712,290146,9.8204927444458,13.74782657623291,336.01641845703125,0.6924562454223633,1,0,163.69949340820312,0,1
2713,92983,7.754859924316406,4.607116222381592,284.7878112792969,0.6323103904724121,1,0,111.768310546875,0,1
2714,883849,27.173511505126953,-27.7701358795166,-82.85842895507812,1.4055042266845703,1,0,1.4055042266845703,0,0
2715,524941,5.850273132324219,-3.1749966144561768,83.19420623779297,4.03662633895874,0,0,4.03662633895874,0,1
2716,570386,-12.67054557800293,3.729377031326294,84.58006286621094,1.4163131713867188,1,0,1.4163131713867188,0,1
2717,474952,18.871137619018555,-37.19755554199219,-104.09668731689453,0.8863257765769958,1,0,0.8863257765769958,0,1
2718,971443,-50.32990264892578,-81.63724517822266,-96.17728424072266,0.8184145092964172,1,0,0.8184145092964172,0,1
2719,730048,-47.25480270385742,-70.84317779541016,-100.64351654052734,1.1100279092788696,1,0,1.1100280284881592,0,0
2720,906423,16.82373046875,-47.31989288330078,-103.30711364746094,2.0470242500305176,0,0,2.0470244884490967,0,0
2721,322055,6.273593902587891,20.95612907409668,346.5269470214844,4.634315490722656,0,0,175.09080505371094,0,1
2722,589890,18.42951202392578,-17.96592903137207,-71.57195281982422,7.370684623718262,0,0,7.37068510055542,0,2
2723,53725,9.668089866638184,19.089797973632812,301.07537841796875,1.3703219890594482,1,0,129.6553497314453,0,1
2724,803972,-7.9613471031188965,-0.3984299600124359,124.58706665039062,2.2538564205169678,0,0,2.2538564205169678,0,2
2725,664509,14.569894790649414,-5.147939682006836,-76.03568267822266,0.9216591715812683,1,0,0.9216591715812683,0,1
2726,40090,-8.386507034301758,26.36018180847168,302.1688232421875,0.5778437256813049,1,0,131.77561950683594,0,1
2727,826095,-11.345808982849121,-7.186781883239746,134.42611694335938,1.267065405845642,1,0,1.267065405845642,0,1
2728,205333,1.7634252309799194,13.802461624145508,217.6497039794922,4.118247032165527,0,0,46.44843673706055,0,1
2729,916062,23.353923797607422,-35.91184997558594,-125.04408264160156,1.6429227590560913,0,0,1.6429227590560913,0,0
2730,665200,21.818309783935547,-10.518786430358887,-77.20986938476562,4.5575127601623535,0,0,4.5575127601623535,0,1
2731,954226,33.02503967285156,-69.26365661621094,-110.96235656738281,1.0861302614212036,1,0,1.0861302614212036,0,1
2732,973559,-4.364574909210205,-113.08682250976562,-126.05046844482422,1.5615642070770264,0,0,53.24890899658203,0,1
2733,99661,8.132621765136719,6.602893829345703,295.4347229003906,0.8004834055900574,1,0,122.57428741455078,0,0
2734,928694,18.293132781982422,-56.00699996948242,-118.49544525146484,1.6221599578857422,0,0,1.6221599578857422,0,1
2735,496673,-5.141456127166748,4.02333927154541,-2.3781936168670654,6.0961503982543945,0,0,6.0961503982543945,0,1
2736,52393,10.658224105834961,20.773395538330078,316.7706298828125,0.7677291035652161,1,0,145.4230499267578,0,0
2737,393417,-3.9551315307617188,4.146597862243652,298.5949401855469,2.0545802116394043,0,0,125.54857635498047,0,1
2738,357268,-13.405492782592773,17.145418167114258,349.8628845214844,0.9859300851821899,1,0,178.07400512695312,0,1
2739,969554,25.68924903869629,-76.0023193359375,-114.97203063964844,0.5883626341819763,1,0,4.2592926025390625,0,0
2740,12139,49.440345764160156,18.66698455810547,-126.40743255615234,1.6295429468154907,0,0,49.29914093017578,0,0
2741,197946,8.438228607177734,1.9973349571228027,210.0637969970703,3.757136583328247,0,0,37.451019287109375,0,0
2742,539158,-5.78403377532959,-13.207026481628418,49.886985778808594,1.7193057537078857,0,0,1.7193058729171753,0,2
2743,75208,8.663763999938965,18.17203140258789,363.4486999511719,1.4952501058578491,1,0,191.4790802001953,0,1
2744,649160,-20.53261375427246,-8.203311920166016,-17.03558349609375,1.2846529483795166,1,0,1.2846529483795166,0,0
2745,245659,1.3581386804580688,-12.75682544708252,172.85226440429688,0.692406415939331,1,0,0.692406177520752,0,1
2746,217424,4.355018615722656,-2.9192655086517334,227.79042053222656,2.18286395072937,0,0,54.35673904418945,0,0
2747,276059,-7.200669765472412,12.340713500976562,234.7041778564453,4.862400054931641,0,0,63.29679870605469,0,0
2748,701813,-28.913692474365234,-25.688024520874023,-56.45576477050781,0.6980356574058533,1,0,0.6980356574058533,0,1
2749,62003,-13.694231033325195,21.12899398803711,363.3752136230469,1.01817786693573,1,0,191.96841430664062,0,2
2750,779395,-13.018074035644531,10.385354042053223,33.990684509277344,1.2334657907485962,1,0,1.2334657907485962,0,1
2751,704523,-28.785987854003906,-26.097002029418945,-54.85809326171875,1.5606689453125,0,0,1.5606689453125,0,1
2752,374766,-9.180941581726074,17.095611572265625,268.1597900390625,3.1380279064178467,0,0,96.96163940429688,0,1
2753,454432,-41.17289733886719,-46.50362014770508,-94.1557846069336,1.2286274433135986,1,0,1.2286274433135986,0,1
2754,344148,1.5337557792663574,27.48223876953125,295.8271789550781,0.6310022473335266,1,0,125.51789093017578,0,1
2755,859954,-12.36472225189209,5.391726016998291,37.22384262084961,2.70603609085083,0,0,2.70603609085083,0,2
2756,353821,-8.710677146911621,10.489912033081055,351.1649169921875,0.7681246399879456,1,0,178.52682495117188,0,2
2757,578388,-15.319255828857422,-15.011281967163086,84.59502410888672,1.5862184762954712,0,0,1.5862184762954712,0,1
2758,699207,-35.07404708862305,-37.49128723144531,-52.92597198486328,1.1007909774780273,1,0,1.1007909774780273,0,1
2759,375223,-5.967090129852295,19.272615432739258,264.023681640625,3.5966849327087402,0,0,93.10222625732422,0,2
2760,601560,13.300795555114746,-9.900668144226074,-47.21871566772461,11.82324504852295,0,0,11.82324504852295,0,0
2761,567193,-2.4021999835968018,1.0930544137954712,66.30243682861328,12.746599197387695,0,0,12.746599197387695,0,1
2762,317614,4.712428092956543,28.54987144470215,335.01776123046875,1.7481383085250854,0,0,164.53170776367188,0,1
2763,860704,-3.2279274463653564,-3.943342924118042,30.206745147705078,7.897514343261719,0,0,7.897514343261719,0,1
2764,827565,3.1871337890625,-9.86135196685791,159.44369506835938,4.147257328033447,0,0,4.147257328033447,0,1
2765,990300,-64.93373107910156,-123.44046020507812,-107.15458679199219,0.7049823999404907,1,0,43.27812194824219,1,1
2766,707270,-41.670448303222656,-33.29400634765625,-74.49919128417969,1.4045915603637695,1,0,1.4045915603637695,0,1
2767,470182,14.324747085571289,-30.9718017578125,-100.75232696533203,0.9654644131660461,1,0,0.9654644131660461,0,1
2768,992,55.05760955810547,31.92693328857422,-130.45657348632812,0.6532852649688721,1,0,63.782752990722656,0,1
2769,600117,4.093825340270996,-16.092546463012695,-64.99457550048828,6.857238292694092,0,0,6.857238292694092,0,1
2770,382469,-6.735293388366699,3.653898239135742,278.56414794921875,2.597797393798828,0,0,105.64251708984375,0,1
2771,269747,7.406007766723633,-0.7098947763442993,238.34307861328125,1.3178143501281738,1,0,65.03685760498047,0,1
2772,655362,-7.065350532531738,-16.324399948120117,-10.546584129333496,0.7745245695114136,1,0,0.7745245695114136,0,1
2773,540722,5.180899143218994,-27.781774520874023,-49.54989242553711,2.204151153564453,0,0,2.204151153564453,0,1
2774,870565,28.35833168029785,-37.082557678222656,-94.8988037109375,0.8744931221008301,1,0,0.8744931221008301,0,1
2775,476051,21.690053939819336,-38.196533203125,-103.03832244873047,1.369238257408142,1,0,1.369238257408142,0,1
2776,889098,19.372854232788086,-11.289678573608398,-82.967041015625,1.5932104587554932,0,0,1.5932104587554932,0,0
2777,605749,-31.899002075195312,-13.757543563842773,-32.19165802001953,3.334182024002075,0,0,3.334182024002075,0,1
2778,33568,32.91901397705078,-22.30021095275879,-128.48826599121094,0.9956137537956238,1,0,5.32865571975708,0,1
2779,428862,-33.79655838012695,-16.00497055053711,-51.57753372192383,0.8077720403671265,1,0,0.8077720403671265,0,1
2780,32848,30.37896156311035,-18.564016342163086,-124.81809997558594,0.691384494304657,1,0,7.453277111053467,0,1
